numeric_time,Pressure (MPa)
111840.0,6.948203231275932e-06
112080.0,6.9367286689776e-06
112200.0,6.925270482757986e-06
112320.0,6.913881544495723e-06
112440.0,6.902493537518006e-06
112560.0,6.891123078028198e-06
112680.0,6.879786271939234e-06
112800.0,6.8684876494407705e-06
112920.0,6.857214167532311e-06
113040.0,6.845974000322943e-06
113160.0,6.8347460121345465e-06
113280.0,6.823582166650575e-06
113520.0,6.812471046092238e-06
113640.0,6.801333129225266e-06
113760.0,6.79026217424358e-06
113880.0,6.779273631631225e-06
114000.0,6.768251483453679e-06
114120.0,6.757289660304699e-06
114240.0,6.746346122308386e-06
114360.0,6.735450751653687e-06
114480.0,6.724556452920561e-06
114600.0,6.71367920140693e-06
114720.0,6.702866906897822e-06
114960.0,6.692077112713357e-06
115080.0,6.681327445383618e-06
115200.0,6.670606004488554e-06
115320.0,6.659898258218356e-06
115440.0,6.649264530013034e-06
115560.0,6.638654843263469e-06
115680.0,6.628041497965545e-06
115800.0,6.617500366012202e-06
115920.0,6.606978594791372e-06
116040.0,6.596459258311904e-06
116160.0,6.585908453665556e-06
116400.0,6.575426168952424e-06
116520.0,6.565020964712142e-06
116640.0,6.55459095103917e-06
116760.0,6.544241901338588e-06
116880.0,6.533895526396572e-06
117000.0,6.523591747904275e-06
117120.0,6.513299436665664e-06
117240.0,6.503031615224911e-06
117360.0,6.492787689997624e-06
117480.0,6.482623572351437e-06
117600.0,6.472502118069999e-06
117840.0,6.462378433608692e-06
117960.0,6.452300201598285e-06
118080.0,6.442248467801838e-06
118200.0,6.432228757623683e-06
118320.0,6.422229228679349e-06
118440.0,6.412292200991775e-06
118560.0,6.402347071224203e-06
118680.0,6.3924241915238265e-06
118800.0,6.382546303167641e-06
118920.0,6.372715190713054e-06
119160.0,6.362934328633998e-06
119280.0,6.353184241061817e-06
119400.0,6.343555677932158e-06
119520.0,6.334044506691976e-06
119640.0,6.32457932938541e-06
119760.0,6.3151513853456685e-06
119880.0,6.305683605821985e-06
120000.0,6.296321726496039e-06
120120.0,6.286991612730705e-06
120240.0,6.277649315975901e-06
120360.0,6.268319618138158e-06
120600.0,6.25905820333106e-06
120720.0,6.249832656241402e-06
120840.0,6.240603601306865e-06
120960.0,6.231405414951755e-06
121080.0,6.222249673984143e-06
121200.0,6.21306835864884e-06
121320.0,6.2039531707936855e-06
121440.0,6.194854502464961e-06
121560.0,6.185790446575403e-06
121680.0,6.176702575975942e-06
121800.0,6.167645040999992e-06
122040.0,6.15853872507442e-06
122160.0,6.149481062679983e-06
122280.0,6.140384644858616e-06
122400.0,6.131361838748521e-06
122520.0,6.122337876869848e-06
122640.0,6.113375611347375e-06
122760.0,6.1044322363622345e-06
122880.0,6.0955112400041145e-06
123000.0,6.086632382722582e-06
123120.0,6.077746538609159e-06
123240.0,6.068905698457721e-06
123480.0,6.06008349822295e-06
123600.0,6.051270784696777e-06
123720.0,6.042504287804375e-06
123840.0,6.033765681598029e-06
123960.0,6.025110240634931e-06
124080.0,6.016459342510946e-06
124200.0,6.007831765285801e-06
124320.0,5.999240751479657e-06
124440.0,5.99063175428208e-06
124560.0,5.982068621340223e-06
124680.0,5.973515343040228e-06
124920.0,5.964998289015938e-06
125040.0,5.956507547662552e-06
125160.0,5.948049328594222e-06
125280.0,5.939576161961624e-06
125400.0,5.931143910090369e-06
125520.0,5.922735110794977e-06
125640.0,5.914385982250229e-06
125760.0,5.906024508805096e-06
125880.0,5.897704057501582e-06
126000.0,5.889441481639432e-06
126120.0,5.827736029133478e-06
126360.0,5.81955464001346e-06
126480.0,5.811363682089512e-06
126600.0,5.803240604524723e-06
126720.0,5.795089382406126e-06
126840.0,5.786979619935741e-06
126960.0,5.778889051884019e-06
127080.0,5.770812515132116e-06
127200.0,1.9687077529975163e-05
127320.0,1795.896469246498
129480.0,4739.399196199727
129840.0,12507.349463392473
129960.0,33007.09311949496
130680.0,7.031698291883505e-06
130800.0,6.793184853651516e-06
130920.0,6.6892782213088495e-06
131040.0,6.615578763166958e-06
131160.0,6.469492999488494e-06
131280.0,6.460597327957522e-06
131400.0,6.4518697267851255e-06
131520.0,6.443201591021367e-06
131640.0,6.434373711514883e-06
131760.0,6.42582946177536e-06
132000.0,6.417036219671376e-06
132120.0,6.408372957549217e-06
132240.0,6.40003160889386e-06
132360.0,6.391458929866445e-06
132480.0,6.45342092425158e-06
132600.0,6.490062032470662e-06
132720.0,6.48165944369278e-06
132840.0,6.541435882337773e-06
133080.0,6.707029572347743e-06
133200.0,6.853418835514133e-06
133440.0,7.080306370257423e-06
133560.0,7.120921789661485e-06
133680.0,7.111514034917224e-06
133800.0,7.10182852287469e-06
133920.0,7.092685099152342e-06
134040.0,7.083407900693848e-06
134160.0,7.074075936258449e-06
134280.0,7.064750405434591e-06
134400.0,7.055257561150206e-06
134520.0,7.045966668247203e-06
134640.0,7.036734587574777e-06
134880.0,7.02748619323535e-06
135000.0,7.0182331547771694e-06
135120.0,7.008946019364235e-06
135240.0,6.999820236175083e-06
135360.0,6.99068457916926e-06
135480.0,6.981743312802273e-06
135600.0,6.972405529456994e-06
135720.0,6.963202179994119e-06
135840.0,6.954221847230941e-06
135960.0,6.944913427320034e-06
136200.0,6.935782861773681e-06
136320.0,6.926695332858845e-06
136440.0,6.917603404538806e-06
136560.0,6.908553852924532e-06
136680.0,6.8993603064144034e-06
136800.0,6.890228496548726e-06
136920.0,6.881436391781163e-06
137040.0,6.872202573541582e-06
137280.0,6.863189626509175e-06
137400.0,6.854215851513856e-06
137640.0,6.844997871620454e-06
137760.0,6.836140264751243e-06
137880.0,6.827369499863042e-06
138000.0,6.818660965048742e-06
138120.0,6.809527834861959e-06
138240.0,6.800885038612495e-06
138360.0,6.792115509141159e-06
138480.0,6.7831779061313806e-06
138600.0,6.774339257193963e-06
138720.0,6.765518278202511e-06
138840.0,6.756960344194665e-06
139080.0,6.7483432461872246e-06
139200.0,6.739440462914823e-06
139320.0,6.730802428280053e-06
139440.0,6.721978745834959e-06
139560.0,6.713449982401826e-06
139680.0,6.704766291020461e-06
139800.0,6.696001453319232e-06
139920.0,6.6872637918095415e-06
140040.0,6.678754243760966e-06
140160.0,6.670286467359004e-06
140280.0,6.661671000085008e-06
140520.0,6.653378735901388e-06
140640.0,6.644758987163054e-06
140760.0,6.636110974925297e-06
140880.0,6.627569926465333e-06
141000.0,6.619086711194583e-06
141120.0,6.610718724507945e-06
141240.0,6.602345238356688e-06
141360.0,6.594031489390123e-06
141480.0,6.585573933840678e-06
141600.0,6.576958828825632e-06
141720.0,6.568775270202438e-06
141960.0,6.560441889145535e-06
142080.0,6.551966744451918e-06
142200.0,6.5436545673847535e-06
142320.0,6.535291590279987e-06
142440.0,6.527138591542803e-06
142560.0,6.519124093067099e-06
142680.0,6.510904709822415e-06
142800.0,6.5027157829113646e-06
142920.0,6.494541600744223e-06
143040.0,6.486470949070435e-06
143160.0,6.478587450924086e-06
143400.0,6.470746981498915e-06
143520.0,6.462593527358752e-06
143640.0,6.454555506291799e-06
143760.0,6.446607022553368e-06
143880.0,6.438633222336085e-06
144000.0,6.430631879504394e-06
144120.0,6.422742912255404e-06
144240.0,6.414913313053768e-06
144360.0,6.406972941674917e-06
144480.0,6.398955762910712e-06
144600.0,6.391057689546415e-06
144840.0,6.3830554573746025e-06
144960.0,6.375148673061373e-06
145080.0,6.367056848992057e-06
145200.0,6.359386439406036e-06
145320.0,6.351286694781795e-06
145440.0,6.343422273251048e-06
145560.0,6.3355470286872136e-06
145680.0,6.327700394419439e-06
145800.0,6.320112711878842e-06
145920.0,6.3125420347085404e-06
146160.0,6.305002505779507e-06
146280.0,6.297295456663161e-06
146400.0,6.289536034669252e-06
146520.0,6.281741472806865e-06
146640.0,6.274126733971696e-06
146760.0,6.266581056669743e-06
146880.0,6.259149012312079e-06
147000.0,6.251637543894294e-06
147120.0,6.244198700664654e-06
147240.0,6.236625252638261e-06
147360.0,6.229040069388432e-06
147600.0,6.221654231147827e-06
147720.0,6.214012227536187e-06
147840.0,6.2063981874261015e-06
147960.0,6.198638878349011e-06
148080.0,6.191241814797828e-06
148200.0,6.183690952393013e-06
148320.0,6.17619348500959e-06
148440.0,6.168660043667489e-06
148560.0,6.161288529056435e-06
148680.0,6.153972839143515e-06
148800.0,6.146485809217854e-06
149040.0,6.139145554089276e-06
149160.0,6.131976876227942e-06
149280.0,6.12474612007132e-06
149400.0,6.1173414749514985e-06
149520.0,6.109932848158874e-06
149640.0,6.102576526771225e-06
149760.0,6.0953372948435625e-06
149880.0,6.088103256351903e-06
150000.0,6.080674648677967e-06
150120.0,6.073542769076947e-06
150240.0,6.066450001386898e-06
150480.0,6.059234799919867e-06
150600.0,6.0520223743040856e-06
150720.0,6.044914819497306e-06
150840.0,6.037885826449778e-06
150960.0,6.030608861250683e-06
151080.0,6.023566974274315e-06
151200.0,6.016289575699478e-06
151320.0,6.0091719959307e-06
151440.0,6.002152369989342e-06
151560.0,5.994980145892212e-06
151680.0,5.98792759540584e-06
151920.0,5.981004537518276e-06
152040.0,5.9738034658953465e-06
152160.0,5.966750199289793e-06
152280.0,5.959680823414072e-06
152400.0,5.9527702431080405e-06
152520.0,5.9458801153526885e-06
152640.0,5.939089182260131e-06
152760.0,5.93201537932515e-06
152880.0,5.925028371870874e-06
153000.0,5.918180774382926e-06
153120.0,5.911303193282142e-06
153360.0,5.9043393210252096e-06
153480.0,5.897448675853282e-06
153600.0,5.890565790071572e-06
153720.0,5.883653659840746e-06
153840.0,5.876569229170677e-06
153960.0,5.8698142279820095e-06
154080.0,5.862907689758643e-06
154200.0,5.856212484783704e-06
154320.0,5.849531789639829e-06
154440.0,5.842664944062192e-06
154680.0,5.835903838756625e-06
154800.0,5.829162353568804e-06
154920.0,5.82223124735057e-06
155040.0,5.815458847345824e-06
155160.0,5.808669286478654e-06
155280.0,5.802074987642522e-06
155400.0,5.795426077386569e-06
155520.0,5.788937271809394e-06
155640.0,5.782287250953185e-06
155760.0,5.775666106473636e-06
155880.0,5.769078804612525e-06
156120.0,5.762261853486424e-06
156240.0,5.7555995775504e-06
156360.0,5.748965622914745e-06
156480.0,5.742559824931525e-06
156600.0,5.735958870650733e-06
156720.0,5.729207420686336e-06
156840.0,5.722629987598808e-06
156960.0,5.716062551781791e-06
157080.0,5.70935368817035e-06
157200.0,5.702842567139776e-06
157320.0,5.696412212435579e-06
157560.0,5.690032355588299e-06
157680.0,5.683350108626739e-06
157800.0,5.676777404683563e-06
157920.0,5.670261935591804e-06
158040.0,5.663781768084104e-06
158160.0,5.657307657739451e-06
158280.0,5.650764691635575e-06
158400.0,5.644189486159597e-06
158520.0,5.6375002848687945e-06
158640.0,5.630965163035523e-06
158760.0,5.624361030978691e-06
159000.0,5.617859170462236e-06
159120.0,5.611471321922635e-06
159240.0,5.605062671399999e-06
159360.0,5.598642923647902e-06
159480.0,5.592201917725285e-06
159600.0,5.585849932903969e-06
159720.0,5.579354663720136e-06
159840.0,5.573053064033929e-06
159960.0,5.566763111406068e-06
160080.0,5.560275392338569e-06
160200.0,5.388071225772589e-06
160440.0,5.0569225134884446e-06
160560.0,4.967106270848054e-06
160680.0,4.8955286481436455e-06
160800.0,4.889934511887754e-06
160920.0,4.884308701787953e-06
161040.0,4.878928181976581e-06
161160.0,4.873580456898935e-06
161280.0,4.868045372206151e-06
161400.0,4.862380448368168e-06
161520.0,4.856917509741533e-06
161640.0,4.8514943737821255e-06
161880.0,4.790095038773566e-06
162000.0,4.784826964431173e-06
162120.0,4.77948260495504e-06
162240.0,4.774278452664391e-06
162360.0,4.768944210203286e-06
162480.0,4.763697994986777e-06
162600.0,4.758595847368284e-06
162720.0,4.753485844295252e-06
162840.0,4.748152614586599e-06
162960.0,4.742955872000928e-06
163200.0,4.73786662287678e-06
163320.0,4.7326668142518726e-06
163440.0,4.727460621532566e-06
163560.0,4.722372047820591e-06
163680.0,4.717194549523786e-06
163800.0,4.711983574792468e-06
163920.0,4.706896788089066e-06
164040.0,4.7017438751190905e-06
164160.0,4.668027010024859e-06
164280.0,4.662737051230639e-06
164400.0,4.657668116317844e-06
164640.0,4.6525602167316135e-06
164760.0,4.647465241639564e-06
164880.0,4.642343584550412e-06
165000.0,4.637305355216995e-06
165120.0,4.632372887926392e-06
165240.0,4.627376973781017e-06
165360.0,4.622378359689201e-06
165480.0,4.617208052044591e-06
165600.0,4.61217420755222e-06
165720.0,4.607305411870943e-06
165840.0,4.602191700625846e-06
166080.0,4.597249105247756e-06
166200.0,4.592238674728057e-06
166320.0,4.587235603484299e-06
166440.0,4.58210355011936e-06
166560.0,4.577159332748112e-06
166680.0,4.572118546636891e-06
166800.0,4.567277164920855e-06
166920.0,4.562433346159931e-06
167040.0,4.557496732897022e-06
167160.0,4.552650985370313e-06
167280.0,4.54766015810682e-06
167520.0,4.542756621212495e-06
167640.0,4.537679849297122e-06
167760.0,4.5326774711538304e-06
167880.0,4.527729449682264e-06
168000.0,4.522621004660084e-06
168120.0,4.517689022597836e-06
168240.0,4.512838926844189e-06
168360.0,4.508090869623575e-06
168480.0,4.503297039564848e-06
168600.0,4.498465670300612e-06
168720.0,4.493765749443856e-06
168960.0,4.4889683059776575e-06
169080.0,4.484181051978976e-06
169200.0,4.479361881514166e-06
169320.0,4.4744115062235065e-06
169440.0,4.469616764185936e-06
169560.0,4.464649586878675e-06
169680.0,4.459963108264475e-06
169800.0,4.455096989167113e-06
169920.0,4.450412897861422e-06
170040.0,4.445712409989623e-06
170160.0,4.440898396488939e-06
170400.0,4.436055548518107e-06
170520.0,4.431469433997285e-06
170640.0,4.426647635667939e-06
170760.0,4.422029503219677e-06
170880.0,4.417433900210232e-06
171000.0,4.412838284438799e-06
171120.0,4.407983529898741e-06
171240.0,4.403347689567758e-06
171360.0,4.398545764489404e-06
171480.0,4.3938368275693e-06
171720.0,4.389263845323146e-06
171840.0,4.384795726671628e-06
171960.0,4.38027162737574e-06
172080.0,4.375592352585279e-06
172200.0,4.371157381318112e-06
172320.0,4.366545326914827e-06
172440.0,4.362064826105508e-06
172560.0,4.357544042788327e-06
172680.0,4.353062834345557e-06
172800.0,4.34845697471639e-06
172920.0,4.343714196608308e-06
173160.0,4.33914505850986e-06
173280.0,4.334586931233382e-06
173400.0,4.329988852926563e-06
173520.0,4.325520472592054e-06
173640.0,4.320991486547855e-06
173760.0,4.316408628523996e-06
173880.0,4.311854527864256e-06
174000.0,4.307438684318758e-06
174120.0,4.303050732240896e-06
174240.0,4.298431334987447e-06
174360.0,4.293817126078153e-06
174600.0,4.289296087462101e-06
174720.0,4.28488909990947e-06
174840.0,4.28045128923935e-06
174960.0,4.275850855391476e-06
175080.0,4.271467212890031e-06
175200.0,4.267063127314639e-06
175320.0,4.262626550013221e-06
175440.0,4.2582738361746615e-06
175560.0,4.253946916426366e-06
175680.0,4.24969170339909e-06
175800.0,4.245461423936151e-06
176040.0,4.241176349128501e-06
176160.0,4.236815769434668e-06
176280.0,4.232467574478358e-06
176400.0,4.228260115449086e-06
176520.0,4.223808395804128e-06
176640.0,4.219443071741114e-06
176760.0,4.214992029418655e-06
176880.0,4.210736524727236e-06
177000.0,4.206536095338163e-06
177120.0,4.202409996907997e-06
177240.0,4.509072442551692e-06
177480.0,4.6023653770620175e-06
177600.0,4.597754492371931e-06
177720.0,4.592991724394423e-06
177840.0,4.588304029742248e-06
177960.0,4.550197017327667e-06
178080.0,4.545413888049963e-06
178200.0,4.457916415707627e-06
178320.0,4.320005525524527e-06
178440.0,4.248557900876448e-06
178560.0,4.128227081533406e-06
178680.0,4.023809131993997e-06
178920.0,4.019768184001587e-06
179040.0,4.015658954268629e-06
179160.0,4.032517116565658e-06
179280.0,4.028641768099031e-06
179400.0,4.04724848140422e-06
179520.0,4.043109103486748e-06
179640.0,4.039072009671012e-06
179760.0,4.034970525281864e-06
179880.0,4.030904848201097e-06
180000.0,4.026894965168598e-06
180240.0,4.022943993658475e-06
180360.0,4.018797021277092e-06
180480.0,4.042089899919891e-06
180600.0,4.03810335541443e-06
180720.0,4.03398840919165e-06
180840.0,4.0299443272440655e-06
180960.0,4.026060192878006e-06
181080.0,4.022023368140362e-06
181200.0,4.043579191903012e-06
181320.0,4.039460744902722e-06
181440.0,4.064131656287355e-06
181680.0,4.060129801817106e-06
181800.0,4.056043302021537e-06
181920.0,4.051941007361137e-06
182040.0,4.0479424329837945e-06
182160.0,4.0440389833434086e-06
182280.0,4.03997784262215e-06
182400.0,4.035871006684416e-06
182520.0,4.0318552091892745e-06
182640.0,4.027834893523079e-06
182760.0,4.023819511511701e-06
182880.0,4.019997891821097e-06
183120.0,4.015900308846735e-06
183240.0,4.012048249613296e-06
183360.0,4.008171768261098e-06
183480.0,4.004138262696031e-06
183600.0,4.02578772556093e-06
183720.0,4.0219751834564085e-06
183840.0,4.148611619889511e-06
183960.0,4.200610350527927e-06
184080.0,4.321700681665898e-06
184200.0,4.307799762442242e-06
184320.0,4.303459159055777e-06
184560.0,4.268192860422378e-06
184680.0,4.236918396186697e-06
184800.0,4.210163440237015e-06
184920.0,4.206057509540436e-06
185040.0,4.149831642157614e-06
185160.0,4.061643338115169e-06
185280.0,3.937573981627966e-06
185400.0,3.83676116719689e-06
185520.0,3.833158496558775e-06
185640.0,3.800644377863621e-06
185760.0,3.853475323620141e-06
186000.0,3.911184797278029e-06
186120.0,3.90747930705652e-06
186240.0,3.903693843387414e-06
186360.0,3.899806961634384e-06
186480.0,3.89597289349924e-06
186600.0,3.89225263750411e-06
186720.0,3.888607651063606e-06
186840.0,3.884810373363796e-06
186960.0,3.881149078013004e-06
187080.0,3.877402962996754e-06
187200.0,3.873567240742647e-06
187440.0,3.869978859257389e-06
187560.0,3.8661387102233805e-06
187680.0,3.862371817734312e-06
187800.0,3.85846066310367e-06
187920.0,3.836027827573947e-06
188040.0,3.832367867560969e-06
188160.0,3.828639018371864e-06
188280.0,3.824932294961374e-06
188400.0,3.821284172423636e-06
188520.0,3.817678846427462e-06
188640.0,3.8139483978508528e-06
188880.0,3.810244599381644e-06
189000.0,3.806718262137431e-06
189120.0,3.803078594887648e-06
189240.0,3.799487011335615e-06
189360.0,3.795965817152428e-06
189480.0,3.792249934968231e-06
189600.0,3.788542895622425e-06
189720.0,3.7849479116590126e-06
189840.0,3.7813720807074032e-06
189960.0,3.749337156277097e-06
190200.0,3.7457733651596073e-06
190320.0,3.742211803064338e-06
190440.0,3.7176181978503017e-06
190560.0,3.7141601701884247e-06
190680.0,3.7106419674230006e-06
190800.0,3.707043140418397e-06
190920.0,3.7035468267377738e-06
191040.0,3.700055248151072e-06
191160.0,3.6965788177264976e-06
191280.0,3.693133814622823e-06
191400.0,3.669744223601975e-06
191640.0,3.666204476211288e-06
191760.0,3.6010141576765323e-06
191880.0,3.597667300988932e-06
192000.0,3.594233572920095e-06
192120.0,3.59088301933044e-06
192240.0,3.5875715829944063e-06
192360.0,3.584195238205948e-06
192480.0,3.580845296080441e-06
192600.0,3.577494825722439e-06
192720.0,3.5740872401001694e-06
192840.0,3.570803764088061e-06
193080.0,3.56735121357143e-06
193200.0,3.563939087811305e-06
193320.0,3.5606641833574266e-06
193440.0,3.557227274947462e-06
193560.0,3.5538667878492144e-06
193680.0,3.5505918408201494e-06
193800.0,3.54728974369563e-06
193920.0,3.544007440038901e-06
194040.0,3.5406804455765774e-06
194160.0,3.5372964551740195e-06
194280.0,3.534014224821943e-06
194520.0,3.5308132114777337e-06
194640.0,3.5275339958028583e-06
194760.0,3.524188337616562e-06
194880.0,3.520925084166283e-06
195000.0,3.5176035593523647e-06
195120.0,3.514283662155203e-06
195240.0,3.5109954403372588e-06
195360.0,3.507695626483595e-06
195480.0,3.504427327834331e-06
195600.0,3.501278337743002e-06
195720.0,3.4980410406135373e-06
195960.0,3.4949038148484118e-06
196080.0,3.491702774870886e-06
196200.0,3.4884567186682184e-06
196320.0,3.485185005858174e-06
196440.0,3.4819281760507028e-06
196560.0,3.478665798474812e-06
196680.0,3.4755186068457382e-06
196800.0,3.4722908746275937e-06
196920.0,3.46904377294042e-06
197040.0,3.4658712047122707e-06
197160.0,3.462632727134335e-06
197400.0,3.459441898030004e-06
197520.0,3.456268738562453e-06
197640.0,3.4531770016010687e-06
197760.0,3.449976125109484e-06
197880.0,3.4467712808273057e-06
198000.0,3.443511987057221e-06
198120.0,3.440265884016889e-06
198240.0,3.437166412833563e-06
198360.0,3.4340210968559305e-06
198480.0,3.430932197526404e-06
198720.0,3.4277237831983046e-06
198840.0,3.424604348548116e-06
198960.0,3.421459091903727e-06
199080.0,3.40605082137754e-06
199200.0,3.381565528999718e-06
199320.0,3.435062943188294e-06
199440.0,3.482905319252255e-06
199560.0,3.518686039955721e-06
199680.0,3.558349379562977e-06
199800.0,3.618744900836575e-06
199920.0,3.727297775333626e-06
200160.0,3.771231235477313e-06
200280.0,3.767815353059612e-06
200400.0,3.365288216365535e-06
200520.0,3.3622582040242675e-06
200640.0,3.3784502612089023e-06
200760.0,3.3996765625593472e-06
200880.0,3.4459036203276555e-06
201000.0,3.466227113574221e-06
201120.0,3.4857268641665906e-06
201240.0,3.4827012908012385e-06
201360.0,3.507405089980924e-06
201600.0,3.581153397947926e-06
201720.0,3.577954841362844e-06
201840.0,3.6115992270756834e-06
201960.0,3.6204653270286814e-06
202080.0,3.617293855363786e-06
202200.0,3.614028565553056e-06
202320.0,3.610867986325565e-06
202440.0,3.607679371474981e-06
202560.0,3.604505949491818e-06
202680.0,3.6012976978786338e-06
202800.0,3.598186054328049e-06
203040.0,3.595011632162732e-06
203160.0,3.591879066261169e-06
203280.0,3.588660832567976e-06
203400.0,3.5854260771154494e-06
203520.0,3.582238943437848e-06
203640.0,3.579018265579636e-06
203760.0,3.575894545779707e-06
203880.0,3.572842311457604e-06
204000.0,3.569605491681549e-06
204120.0,3.5664004248385657e-06
204240.0,3.5631645962709607e-06
204480.0,3.55993831695247e-06
204600.0,3.556845596342816e-06
204720.0,3.5536732055885427e-06
204840.0,3.5505458996134923e-06
204960.0,3.5473840587566834e-06
205080.0,3.544286166404665e-06
205200.0,3.54113754469621e-06
205320.0,3.537993217462444e-06
205440.0,3.534877300393843e-06
205560.0,3.5317960389912827e-06
205680.0,3.5285797606312405e-06
205920.0,3.5255239789335064e-06
206040.0,3.5223413184082664e-06
206160.0,3.5192977882417817e-06
206280.0,3.5161106320231826e-06
206400.0,3.513003884269572e-06
206520.0,3.5098887179876795e-06
206640.0,3.506858774086332e-06
206760.0,3.5038086926723e-06
206880.0,3.50077482087632e-06
207000.0,3.497638239608963e-06
207240.0,3.3777581004543363e-06
207360.0,3.3748529882886017e-06
207480.0,3.371947461743881e-06
207600.0,3.452185567729205e-06
207720.0,3.4974770926984035e-06
207840.0,3.5744427954685794e-06
207960.0,3.571337280094052e-06
208080.0,3.615235902420389e-06
208200.0,3.612100323417094e-06
208320.0,3.6358358622305766e-06
208440.0,3.572060910464459e-06
208680.0,3.5398689108697324e-06
208800.0,3.536881151711008e-06
208920.0,3.533930751396245e-06
209040.0,3.5308994583612124e-06
209160.0,3.527924980924065e-06
209280.0,3.5248416607030886e-06
209400.0,3.521886961136221e-06
209520.0,3.518920359973488e-06
209640.0,3.515808874353108e-06
209760.0,3.51271031674556e-06
209880.0,3.509758396132646e-06
210120.0,3.5066756392811007e-06
210240.0,3.5035582095833606e-06
210360.0,3.5004438288442184e-06
210480.0,3.4973762916021077e-06
210600.0,3.4943132077989747e-06
210720.0,3.51674120865624e-06
210840.0,3.6083329319671066e-06
210960.0,3.5851856402986943e-06
211080.0,3.648371715208836e-06
211200.0,3.5932491771410324e-06
211320.0,3.5677366252213627e-06
211560.0,3.54480137972259e-06
211680.0,3.5416792931244944e-06
211800.0,3.306564048579873e-06
211920.0,3.245306698550033e-06
212040.0,3.242564720635485e-06
212160.0,3.216195955535889e-06
212280.0,3.192945620120629e-06
212400.0,3.194062920200891e-06
212520.0,3.1913848139748044e-06
212640.0,3.188676016875544e-06
212760.0,3.185888641561947e-06
213000.0,3.183208155531468e-06
213120.0,3.180478197482759e-06
213240.0,3.177788435582261e-06
213360.0,3.175055336675489e-06
213480.0,3.172337042751781e-06
213600.0,3.169697447271534e-06
213720.0,3.1669740713039226e-06
213840.0,3.164266714941816e-06
213960.0,3.1616463909319127e-06
214080.0,3.15896117291834e-06
214200.0,3.15620557522698e-06
214440.0,3.1535576444445223e-06
214560.0,3.150844732891842e-06
214680.0,3.1481140347534217e-06
214800.0,3.1455016400680386e-06
214920.0,3.142878017149443e-06
215040.0,3.140206733182866e-06
215160.0,3.137511887290091e-06
215280.0,3.134843760698545e-06
215400.0,3.1322083309178853e-06
215520.0,3.129524130994262e-06
215760.0,3.1268904223201643e-06
215880.0,3.124288514497921e-06
216000.0,3.1217300045245464e-06
216120.0,3.119146428384354e-06
216240.0,3.116435542106855e-06
216360.0,3.113814555702724e-06
216480.0,3.111251119913338e-06
216600.0,3.108584179055629e-06
216720.0,3.105979739413206e-06
216840.0,3.103327484217393e-06
216960.0,3.100749150633564e-06
217200.0,3.173659123548952e-06
217320.0,3.1709729248336687e-06
217440.0,3.1682513669165364e-06
217560.0,3.1656447373236502e-06
217680.0,3.266123595493674e-06
217800.0,3.2634510030297618e-06
217920.0,3.260744623585963e-06
218040.0,3.257954716100214e-06
218160.0,3.2552075070266786e-06
218280.0,3.2700251401670037e-06
218400.0,3.3378261307271534e-06
218640.0,3.460018467369392e-06
218760.0,3.4571877632905957e-06
218880.0,3.454418038686272e-06
219000.0,3.475813921219539e-06
219120.0,3.473008188793147e-06
219240.0,3.470036450634913e-06
219360.0,3.44789409726962e-06
219480.0,3.4450258680664598e-06
219600.0,3.401498108736081e-06
219720.0,3.26888013665469e-06
219840.0,3.2254761267697013e-06
220080.0,3.146973649355915e-06
220200.0,3.0678332980616068e-06
220320.0,3.049129400194921e-06
220440.0,3.0465790002258506e-06
220560.0,3.044071307037116e-06
220680.0,3.0415624553276058e-06
220800.0,3.0391009131792903e-06
220920.0,3.0365796740781617e-06
221040.0,3.0341601918702694e-06
221160.0,3.0315721829482123e-06
221280.0,3.0290848410160304e-06
221520.0,3.026666123982536e-06
221640.0,3.0241635307306555e-06
221760.0,3.021714146985256e-06
221880.0,3.0191257354046347e-06
222000.0,3.0167597591221298e-06
222120.0,3.014219557226845e-06
222240.0,3.0117565099609138e-06
222360.0,3.009246895172782e-06
222480.0,3.0068133402953463e-06
222600.0,3.0043912633612063e-06
222720.0,3.001990282392659e-06
222960.0,2.999568508023701e-06
223080.0,2.9972065895251536e-06
223200.0,2.955654253868125e-06
223320.0,2.9532071770713477e-06
223440.0,2.9508784879897097e-06
223560.0,2.94857328419556e-06
223680.0,2.946143961542176e-06
223800.0,2.9437891379418307e-06
223920.0,2.9414070049317662e-06
224040.0,2.9390949356067067e-06
224280.0,2.936693766230817e-06
224400.0,2.9343680301605014e-06
224520.0,2.9320126464736976e-06
224640.0,2.929717573384559e-06
224760.0,2.927440525660399e-06
224880.0,2.9250953584676995e-06
225000.0,2.922766602955794e-06
225120.0,2.920444089204206e-06
225240.0,2.918071590765999e-06
225360.0,2.9156906442426942e-06
225480.0,2.9133371177369746e-06
225720.0,2.910943448621951e-06
225840.0,2.908681164455732e-06
225960.0,2.906404385626376e-06
226080.0,2.904058127904134e-06
226200.0,2.901773774620712e-06
226320.0,2.899486918629031e-06
226440.0,2.8971745645767405e-06
226560.0,2.894824607854474e-06
226680.0,2.8925266616717178e-06
226800.0,2.8901567178201573e-06
226920.0,2.8878366240551783e-06
227160.0,2.885587345704585e-06
227280.0,2.883222602809201e-06
227400.0,2.88100382903954e-06
227520.0,2.8787242064698564e-06
227640.0,2.8764390730137807e-06
227760.0,2.8740798688684027e-06
227880.0,2.8717752293107984e-06
228000.0,2.8695133261782226e-06
