numeric_time,Temperature (C)
153120.0,-254.75452563080097
153360.0,-254.7607199462176
153480.0,-254.766854265253
153600.0,-254.77298678964215
153720.0,-254.77915052341845
153840.0,-254.78547327177424
153960.0,-254.79150708191017
154080.0,-254.7976813805151
154200.0,-254.80367171290067
154320.0,-254.8096539409624
154440.0,-254.81580794562976
154680.0,-254.821872236434
154800.0,-254.82792392780715
154920.0,-254.83415105236864
155040.0,-254.84024070695813
155160.0,-254.8463508792795
155280.0,-254.8522902136108
155400.0,-254.85828361891464
155520.0,-254.86413744134416
155640.0,-254.87014156775817
155760.0,-254.87612452463395
155880.0,-254.8820817644632
156120.0,-254.88825180598565
156240.0,-254.89428689033983
156360.0,-254.90030127969536
156480.0,-254.9061135269834
156600.0,-254.9121076946124
156720.0,-254.918243622921
156840.0,-254.92422636811816
156960.0,-254.9302049224639
157080.0,-254.93631729143956
157200.0,-254.94225440708829
157320.0,-254.94812263062263
157560.0,-254.953949448658
157680.0,-254.96005744984424
157800.0,-254.9660703279719
157920.0,-254.97203575617704
158040.0,-254.9779737214086
158160.0,-254.98391098422937
158280.0,-254.98991632609253
158400.0,-254.9959562639372
158520.0,-255.0021060770873
158640.0,-255.00811927063597
158760.0,-255.01420102907448
159000.0,-255.0201935904737
159120.0,-255.02608589694557
159240.0,-255.0320022081685
159360.0,-255.0379336104301
159480.0,-255.04388953801632
159600.0,-255.0497679495392
159720.0,-255.05578390245543
159840.0,-255.06162526055795
159960.0,-255.0674605289197
160080.0,-255.07348420376377
160200.0,-255.2352390196132
160440.0,-255.55697829750167
160560.0,-255.6468277074193
160680.0,-255.71926636899505
160800.0,-255.72495959447755
160920.0,-255.73068974858745
161040.0,-255.7361744750975
161160.0,-255.74163005440423
161280.0,-255.74728127720684
161400.0,-255.7530698179207
161520.0,-255.75865653013813
161640.0,-255.7642069791345
161880.0,-255.8273590215787
162000.0,-255.83280435505023
162120.0,-255.83833291806013
162240.0,-255.84372068644967
162360.0,-255.84924749021343
162480.0,-255.8546873976732
162600.0,-255.85998202462133
162720.0,-255.86528886921624
162840.0,-255.870831886912
162960.0,-255.87623732818375
163200.0,-255.88153506074465
163320.0,-255.88695208174985
163440.0,-255.89238001426492
163560.0,-255.8976894458732
163680.0,-255.90309585758075
163800.0,-255.90854150726364
163920.0,-255.91386152683265
164040.0,-255.9192548933924
164160.0,-255.9546497096321
164280.0,-255.96021948602805
164400.0,-255.9655607835096
164640.0,-255.9709473410469
164760.0,-255.9763244787236
164880.0,-255.9817340215215
165000.0,-255.98705960804247
165120.0,-255.9922774054924
165240.0,-255.9975663669396
165360.0,-256.0028622702953
165480.0,-256.0083443841801
165600.0,-256.01368601963213
165720.0,-256.01885647765704
165840.0,-256.0242912297298
166080.0,-256.02954822409845
166200.0,-256.03488149079044
166320.0,-256.04021107287434
166440.0,-256.04568237034835
166560.0,-256.05095755661216
166680.0,-256.05633996783416
166800.0,-256.0615134525372
166920.0,-256.0666934630252
167040.0,-256.07197675192765
167160.0,-256.07716677103787
167280.0,-256.0825163036762
167520.0,-256.0877763577717
167640.0,-256.09322651689826
167760.0,-256.0986010725929
167880.0,-256.10392139706533
168000.0,-256.1094185747431
168120.0,-256.1147300709336
168240.0,-256.1199574204959
168360.0,-256.12507868324144
168480.0,-256.13025322679874
168600.0,-256.1354722732566
168720.0,-256.1405531669293
168960.0,-256.1457434045092
169080.0,-256.15092656931483
169200.0,-256.1561482837511
169320.0,-256.1615163422959
169440.0,-256.16671968194265
169560.0,-256.1721143578126
169680.0,-256.1772081086745
169800.0,-256.18250115886667
169920.0,-256.1876001131452
170040.0,-256.1927207711655
170160.0,-256.19796911274096
170400.0,-256.2032529922505
170520.0,-256.20826055774785
170640.0,-256.2135294592159
170760.0,-256.218579654579
170880.0,-256.2236089538119
171000.0,-256.2286420056643
171120.0,-256.2339629307598
171240.0,-256.2390478291667
171360.0,-256.24431893377454
171480.0,-256.2494919579181
171720.0,-256.2545194199741
171840.0,-256.25943521164766
171960.0,-256.264416239701
172080.0,-256.2695719832236
172200.0,-256.2744621834172
172320.0,-256.2795514040281
172440.0,-256.28449913857617
172560.0,-256.2894950368793
172680.0,-256.2944508562021
172800.0,-256.299548327683
172920.0,-256.30480136364696
173160.0,-256.3098659543847
173280.0,-256.3149221373222
173400.0,-256.3200264859987
173520.0,-256.32499056710986
173640.0,-256.3300257163858
173760.0,-256.3351245970674
173880.0,-256.3401953143488
174000.0,-256.3451157449445
174120.0,-256.3500086672612
174240.0,-256.3551635220644
174360.0,-256.360316538946
174600.0,-256.365369343705
174720.0,-256.3702983454014
174840.0,-256.3752654817356
174960.0,-256.38041852290945
175080.0,-256.3853324175401
175200.0,-256.3902728567484
175320.0,-256.3952534286865
175440.0,-256.4001434538744
175560.0,-256.4050080408233
175680.0,-256.40979545886404
175800.0,-256.4145582200617
176040.0,-256.4193861311177
176160.0,-256.4243026902318
176280.0,-256.429208885887
176400.0,-256.4339597136102
176520.0,-256.4389900247029
176640.0,-256.4439263901232
176760.0,-256.4489634443322
176880.0,-256.45378277090344
177000.0,-256.4585431380507
177120.0,-256.4632225724376
177240.0,-256.12401964117663
177480.0,-256.0241065790755
177600.0,-256.029010504009
177720.0,-256.03407965469603
177840.0,-256.03907257036707
177960.0,-256.0797965892044
178080.0,-256.08492538823987
178200.0,-256.1794338658229
178320.0,-256.3311223688387
178440.0,-256.41107164521526
178560.0,-256.5479193870947
178680.0,-256.6689983783699
178920.0,-256.67372898977163
179040.0,-256.67854302114955
179160.0,-256.6588157368103
179280.0,-256.66334541612383
179400.0,-256.64162538535624
179520.0,-256.64645119492855
179640.0,-256.6511611592096
179760.0,-256.65594969092024
179880.0,-256.6606998497677
180000.0,-256.66538817459343
180240.0,-256.6700108831767
180360.0,-256.6748664058296
180480.0,-256.6476399540842
180600.0,-256.6522917611652
180720.0,-256.65709683901065
180840.0,-256.66182258006097
180960.0,-256.6663646033454
181080.0,-256.671088497602
181200.0,-256.64590297432545
181320.0,-256.6507074864366
181440.0,-256.6219789141952
181680.0,-256.62663047951867
181800.0,-256.63138381326667
181920.0,-256.636158961119
182040.0,-256.64081670111887
182160.0,-256.6453668061696
182280.0,-256.6501040567754
182400.0,-256.65489807042854
182520.0,-256.6595891832815
182640.0,-256.664288918379
182760.0,-256.6689862317635
182880.0,-256.6734599869781
183120.0,-256.67826017298205
183240.0,-256.68277592719994
183360.0,-256.68732343888496
183480.0,-256.69205849232054
183600.0,-256.66668333823435
183720.0,-256.6711449037913
183840.0,-256.52453815610613
183960.0,-256.46526459068593
184080.0,-256.3292370121843
184200.0,-256.34471327212844
184320.0,-256.34955308786664
184560.0,-256.3890051913768
184680.0,-256.4241869369172
184800.0,-256.454432050478
184920.0,-256.4590857371071
185040.0,-256.5231413856375
185160.0,-256.62487083199795
185280.0,-256.7706969706999
185400.0,-256.8916247423722
185520.0,-256.8959880374954
185640.0,-256.9354999270746
185760.0,-256.8714199560824
186000.0,-256.8021358357067
186120.0,-256.8065625074073
186240.0,-256.8110878147126
186360.0,-256.815737624324
186480.0,-256.8203274981672
186600.0,-256.8247842093889
186720.0,-256.8291537027805
186840.0,-256.83370887061744
186960.0,-256.8381039282673
187080.0,-256.8426038706133
187200.0,-256.84721467065583
187440.0,-256.85153110373034
187560.0,-256.8561535537087
187680.0,-256.86069101099423
187800.0,-256.8654055870992
187920.0,-256.8925126731956
188040.0,-256.8969459823014
188160.0,-256.90146584806115
188280.0,-256.9059620118793
188400.0,-256.9103901341916
188520.0,-256.91476927737745
188640.0,-256.919303509048
188880.0,-256.92380848347966
189000.0,-256.9281005173588
189120.0,-256.9325334686704
189240.0,-256.93691082774467
189360.0,-256.9412052677058
189480.0,-256.9457402355528
189600.0,-256.9502675751628
189720.0,-256.9546610868
189840.0,-256.95903414904046
189960.0,-256.998343639415
190200.0,-257.00273151445924
190320.0,-257.00711962518835
190440.0,-257.0375024956105
190560.0,-257.04178603558137
190680.0,-257.0461470403258
190800.0,-257.0506110400517
190920.0,-257.054950847296
191040.0,-257.05928769854387
191160.0,-257.06360863961413
191280.0,-257.06789338317816
191400.0,-257.09706008029826
191640.0,-257.1014856855943
191760.0,-257.183541746563
191880.0,-257.1877830275289
192000.0,-257.1921373256291
192120.0,-257.19638901564747
192240.0,-257.20059385291563
192360.0,-257.2048839657483
192480.0,-257.20914338418544
192600.0,-257.21340632214685
192720.0,-257.2177448562179
192840.0,-257.2219281701034
193080.0,-257.22632985799135
193200.0,-257.2306829986567
193320.0,-257.2348638750249
193440.0,-257.2392545271309
193560.0,-257.24355048173913
193680.0,-257.2477398768926
193800.0,-257.25196679859965
193920.0,-257.2561711694802
194040.0,-257.26043562512365
194160.0,-257.26477607388205
194280.0,-257.268988835342
194520.0,-257.2731000470181
194640.0,-257.2773144591883
194760.0,-257.2816171475492
194880.0,-257.2858166708491
195000.0,-257.290094040343
195120.0,-257.2943721976452
195240.0,-257.298612383301
195360.0,-257.30287036947925
195480.0,-257.30709051057784
195600.0,-257.31115925635623
195720.0,-257.31534482757627
195960.0,-257.31940365507387
196080.0,-257.3235477263422
196200.0,-257.3277528477693
196320.0,-257.33199403531114
196440.0,-257.3362187551444
196560.0,-257.3404535022124
196680.0,-257.34454142066227
196800.0,-257.34873670147203
196920.0,-257.3529599696035
197040.0,-257.357089025532
197160.0,-257.361306647004
197400.0,-257.3654649702173
197520.0,-257.3696029839446
197640.0,-257.37363742812227
197760.0,-257.3778170090276
197880.0,-257.38200454685324
198000.0,-257.38626608328644
198120.0,-257.3905132374082
198240.0,-257.394571212804
198360.0,-257.39869188332455
198480.0,-257.40274126715576
198720.0,-257.4069500869307
198840.0,-257.4110448813961
198960.0,-257.4151762699486
199080.0,-257.43545478379605
199200.0,-257.467814605458
199320.0,-257.3973266645904
199440.0,-257.3349509206428
199560.0,-257.28869973442903
199680.0,-257.23782070493786
199800.0,-257.16111943314985
199920.0,-257.0255272894576
200160.0,-256.9714519831009
200280.0,-256.97564022530423
200400.0,-257.489419465532
200520.0,-257.49344943399257
200640.0,-257.47194374023775
200760.0,-257.4438629798136
200880.0,-257.3831387343395
201000.0,-257.3566256804072
201120.0,-257.3312914169786
201240.0,-257.3352156247316
201360.0,-257.3032454065663
201600.0,-257.2087515168732
201720.0,-257.2128208569333
201840.0,-257.1701463978097
201960.0,-257.1589479604972
202080.0,-257.16295147449904
202200.0,-257.1670760404535
202320.0,-257.1710708766867
202440.0,-257.1751036804936
202560.0,-257.1791197977008
202680.0,-257.1831825615985
202800.0,-257.18712545644365
203040.0,-257.1911504112531
203160.0,-257.19512478452015
203280.0,-257.1992104260373
203400.0,-257.2033196805322
203520.0,-257.2073710296896
203640.0,-257.21146763506675
203760.0,-257.21544342893947
203880.0,-257.2193306348155
204000.0,-257.22345551385376
204120.0,-257.2275425614883
204240.0,-257.23167149826486
204480.0,-257.23579091746274
204600.0,-257.2397423086357
204720.0,-257.24379804036795
204840.0,-257.2477986656747
204960.0,-257.25184602955846
205080.0,-257.2558140350541
205200.0,-257.2598495577081
205320.0,-257.26388213479856
205440.0,-257.26788080217074
205560.0,-257.2718374723933
205680.0,-257.27597014985224
205920.0,-257.27989909443454
206040.0,-257.28399375927205
206160.0,-257.28791189806725
206280.0,-257.2920175314368
206400.0,-257.2960221434449
206520.0,-257.3000401477181
206640.0,-257.3039506748552
206760.0,-257.3078896302497
206880.0,-257.3118100825757
207000.0,-257.3158658111994
207240.0,-257.47286153462136
207360.0,-257.4767151339469
207480.0,-257.48057165362263
207600.0,-257.3749317082517
207720.0,-257.3160742509373
207840.0,-257.2172920255099
207960.0,-257.2212482569273
208080.0,-257.16555067726506
208200.0,-257.16951295864266
208320.0,-257.1395803433045
208440.0,-257.2203261777971
208680.0,-257.2614762635675
208800.0,-257.26530896392046
208920.0,-257.2690960103967
209040.0,-257.2729892412055
209160.0,-257.2768118224828
209280.0,-257.28077671131234
209400.0,-257.28457853000833
209520.0,-257.2883979552399
209640.0,-257.2924063876004
209760.0,-257.29640068411345
209880.0,-257.3002082949752
210120.0,-257.30418711089334
210240.0,-257.3082132195132
210360.0,-257.3122379463619
210480.0,-257.3162046382717
210600.0,-257.32016805184264
210720.0,-257.29120502386576
210840.0,-257.17427688183136
210960.0,-257.2036252238865
211080.0,-257.1238278162468
211200.0,-257.19338618233587
211320.0,-257.22583834235206
211560.0,-257.2551539407257
211680.0,-257.2591550275621
211800.0,-257.567990006296
211920.0,-257.6510192945861
212040.0,-257.6547619030228
212160.0,-257.690869345042
212280.0,-257.7228824810249
212400.0,-257.72134028072475
212520.0,-257.72503749466074
212640.0,-257.7287793334177
212760.0,-257.73263208841894
213000.0,-257.73633937100647
213120.0,-257.74011736921534
213240.0,-257.74384200592266
213360.0,-257.74762896067915
213480.0,-257.7513977120626
213600.0,-257.75505956089233
213720.0,-257.7588399201093
213840.0,-257.7626003445548
213960.0,-257.76624207323994
214080.0,-257.76997622897056
214200.0,-257.77381061499426
214440.0,-257.7774974371678
214560.0,-257.78127702870813
214680.0,-257.7850837483961
214800.0,-257.78872775572535
214920.0,-257.7923896015527
215040.0,-257.7961202129197
215160.0,-257.79988602754776
215280.0,-257.80361678105714
215400.0,-257.8073040429193
215520.0,-257.8110618183157
215760.0,-257.81475114622344
215880.0,-257.81839810735227
216000.0,-257.82198635599514
216120.0,-257.8256118915527
216240.0,-257.8294183884826
216360.0,-257.8331009017268
216480.0,-257.83670469804355
216600.0,-257.8404562583477
216720.0,-257.84412211823417
216840.0,-257.8478575377355
216960.0,-257.8514910330314
217200.0,-257.7495644383851
217320.0,-257.75328984896646
217440.0,-257.7570665978037
217560.0,-257.7606860320247
217680.0,-257.6226790939228
217800.0,-257.62631033906274
217920.0,-257.62998965572984
218040.0,-257.6337848125892
218160.0,-257.63752415513744
218280.0,-257.61738188307856
218400.0,-257.5260396781723
218640.0,-257.3647133760469
218760.0,-257.3684042347275
218880.0,-257.37201767428087
219000.0,-257.3441577215047
219120.0,-257.34780412375443
219240.0,-257.3516685666391
219360.0,-257.38053712757835
219480.0,-257.3842863211426
219600.0,-257.44145905525806
219720.0,-257.6189360106512
219840.0,-257.678137730842
220080.0,-257.7866741966332
220200.0,-257.898068187892
220320.0,-257.9246941365812
220440.0,-257.9283337914096
220560.0,-257.9319146223474
220680.0,-257.93549921671547
220800.0,-257.93901826938685
220920.0,-257.9426247768101
221040.0,-257.9460877377479
221160.0,-257.9497940919081
221280.0,-257.95335840877954
221520.0,-257.95682639283444
221640.0,-257.960416723921
221760.0,-257.9639327739023
221880.0,-257.96765060913265
222000.0,-257.9710509441776
222120.0,-257.97470379397606
222240.0,-257.9782477945121
222360.0,-257.98186092953017
222480.0,-257.9853666158413
222600.0,-257.9888577803817
222720.0,-257.9923205220812
222960.0,-257.9958152569882
223080.0,-257.99922555887923
223200.0,-258.05953810818266
223320.0,-258.06310883738985
223440.0,-258.06650878047884
223560.0,-258.0698763225799
223680.0,-258.0734272186795
223800.0,-258.07687121764525
223920.0,-258.08035716020123
224040.0,-258.08374250260687
224280.0,-258.0872603199086
224400.0,-258.09066958340327
224520.0,-258.0941242746434
224640.0,-258.097492414422
224760.0,-258.1008359640641
224880.0,-258.1042814807282
225000.0,-258.1077048384108
225120.0,-258.11112096148827
225240.0,-258.11461260988705
225360.0,-258.11811873066404
225480.0,-258.1215864838747
225720.0,-258.1251154374542
225840.0,-258.1284525977376
225960.0,-258.1318130118546
226080.0,-258.1352779412508
226200.0,-258.1386533724671
226320.0,-258.1420344034396
226440.0,-258.1454550696242
226560.0,-258.14893335998744
226680.0,-258.15233661784896
226800.0,-258.1558485277655
226920.0,-258.1592885602574
227160.0,-258.16262547897963
227280.0,-258.1661356992528
227400.0,-258.16943111363463
227520.0,-258.17281879176835
227640.0,-258.1762165831471
227760.0,-258.1797265345336
227880.0,-258.1831572940929
228000.0,-258.18652634761725
228120.0,-258.1898462404595
228240.0,-258.19325373263456
228360.0,-258.196659023545
228600.0,-258.200107601244
228720.0,-258.2034816319621
228840.0,-258.2068241291923
228960.0,-258.2101793971995
229080.0,-258.2135085356595
229200.0,-258.2168682791935
229320.0,-258.2201977333268
229440.0,-258.2235462765498
229560.0,-258.22686747379595
229680.0,-258.2301122005329
229800.0,-258.23349659956864
230040.0,-258.2369715544449
230160.0,-258.24041121758506
230280.0,-258.24375318747855
230400.0,-258.24702964290384
230520.0,-258.2502961639888
230640.0,-258.2537534002552
230760.0,-258.25706774162893
230880.0,-258.26035272321167
231000.0,-258.26355952314776
231120.0,-258.2669338906711
231240.0,-258.27028621099527
231480.0,-258.27357158169843
231600.0,-258.2769650417602
231720.0,-258.2253509777478
231840.0,-258.19170797306623
231960.0,-258.18436836348445
232080.0,-258.1877173151259
232200.0,-258.1910524118767
232320.0,-258.17210188735174
232440.0,-258.13046399431585
232560.0,-258.0678603113475
232800.0,-257.9509473588221
232920.0,-257.9189609049237
233040.0,-257.8324026082093
233160.0,-257.8357801238196
233280.0,-257.8392204685317
233400.0,-257.842627177814
233520.0,-257.8459263252915
233640.0,-257.8494001015643
233760.00000000003,-257.8527652805167
233880.00000000003,-257.85612880618726
234000.00000000003,-257.8595437728532
234240.00000000003,-257.862802643892
234360.00000000003,-257.8662697432095
234480.00000000003,-257.8697368788224
234600.00000000003,-257.8732028063775
234720.00000000003,-257.87665856065775
234840.00000000003,-257.88003948102454
234960.00000000003,-257.8834452264329
235080.00000000003,-257.8867751311523
235200.00000000003,-257.89018441570647
235320.00000000003,-257.8935614051587
235440.00000000003,-257.8969796333525
235680.00000000003,-257.90028073340693
235800.00000000003,-257.90358170110244
235920.00000000003,-257.9068764117232
236040.00000000003,-257.91030718262465
236160.00000000003,-257.91363480396524
236280.00000000003,-257.9169697129892
236400.00000000003,-257.9203101379256
236520.00000000003,-257.9236739742639
236640.00000000003,-257.9270415982041
236760.00000000003,-257.93039354148215
236880.00000000003,-257.9337559196392
237120.00000000003,-257.9371277129364
237240.00000000003,-257.9404962750076
237360.00000000003,-257.94388224547475
237480.00000000003,-257.94728376354686
237600.00000000003,-257.9506797058916
237720.00000000003,-257.9540798735074
237840.00000000003,-257.9574990858249
237960.00000000003,-257.960914298989
238080.00000000003,-257.964316946651
238200.00000000003,-257.96772502005183
238320.00000000003,-257.97113326192783
238560.00000000003,-257.9745167459
238680.00000000003,-257.97789881344136
238800.00000000003,-257.9812838632717
238920.00000000003,-257.98467366671457
239040.00000000003,-257.9880589374479
239160.00000000003,-257.9914378927864
239280.00000000003,-257.9948263623245
239400.00000000003,-257.998201278129
239520.00000000003,-258.00154122454194
239640.00000000003,-258.00488647547564
239760.00000000003,-258.0082322339807
240000.00000000003,-258.0115717878597
240120.00000000003,-258.0149121387044
240240.00000000003,-258.0182447202249
240360.00000000003,-258.021569711225
240480.00000000003,-258.02489331709154
240600.00000000003,-258.02823898092527
240720.00000000003,-258.03155542342563
240840.00000000003,-258.0348743679298
240960.00000000003,-258.0382080102191
241080.00000000003,-258.04152537488505
241200.00000000003,-258.0448371252882
241440.00000000003,-258.0481397884528
241560.00000000003,-258.0514337359616
241680.00000000003,-258.0547150282202
241800.00000000003,-258.058000936156
241920.00000000003,-258.0612758852787
242040.00000000003,-258.0645509925999
242160.00000000003,-258.06782753235746
242280.00000000003,-258.07110587999034
242400.00000000003,-258.07437999320894
242520.00000000003,-258.07765754088933
242760.00000000003,-258.08092462799704
242880.00000000003,-258.0841976674973
243000.00000000003,-258.08747719216075
243120.00000000003,-258.0907415237765
243240.00000000003,-258.09400324378896
243360.00000000003,-258.0972467208193
243480.00000000003,-258.10051140275647
243600.00000000003,-258.1037656367809
243720.00000000003,-258.1070207220656
243840.00000000003,-258.11029511088105
243960.00000000003,-258.1135444185033
244200.00000000003,-258.1168074879182
244320.00000000003,-258.12005602180545
244440.00000000003,-258.12330421634294
244560.00000000003,-258.1265431866731
244680.00000000003,-258.1297772395827
244800.00000000003,-257.56514760801446
244920.00000000003,-257.5685035504643
245040.00000000003,-257.5718768066962
245160.00000000003,-257.5752435124582
245280.00000000003,-257.5785932774021
245400.00000000003,-257.58195898799534
245640.00000000003,-257.5853012003896
245760.00000000003,-257.5886538287585
245880.00000000003,-257.5920038164807
246000.00000000003,-257.5953451012652
246120.00000000003,-257.59867495792014
246240.00000000003,-257.6019958822657
246360.00000000003,-257.6053232946454
246480.00000000003,-257.6086459010098
246600.00000000003,-257.61195629948674
246720.00000000003,-257.6152749014252
246840.00000000003,-257.6186059397363
247080.00000000003,-257.6219129154021
247200.00000000003,-257.6252330738023
247320.00000000003,-257.6285426219208
247440.00000000003,-257.6318486630411
247560.00000000003,-257.6351474322395
247680.00000000003,-257.638447195356
247800.00000000003,-257.64175405130374
247920.00000000003,-257.64503322880574
248040.00000000003,-257.6483232018567
248160.00000000003,-257.65160817849693
248280.00000000003,-257.65489637186374
248520.00000000003,-257.65819848140563
248640.00000000003,-257.6614996574452
248760.00000000003,-257.6647870276296
248880.00000000003,-257.6681054911341
249000.00000000003,-257.6713990176064
249120.00000000003,-257.6746973541524
249240.00000000003,-257.6779669965329
249360.00000000003,-257.681239692036
249480.00000000003,-257.68451526377254
249600.00000000003,-257.68779023388225
249720.00000000003,-257.6910723850038
249960.00000000003,-257.69433934164914
250080.00000000003,-257.697607230098
250200.00000000003,-257.70088327550883
250320.00000000003,-257.70413385261514
250440.00000000003,-257.70738634475305
250560.00000000003,-257.71063489667347
250680.00000000003,-257.7138818098791
250800.00000000003,-257.7171110318559
250920.00000000003,-257.72034077172344
251040.00000000003,-257.72358139053296
251280.00000000003,-257.72682387170244
251400.00000000003,-257.7300661691454
251520.00000000003,-257.73331485301884
251640.00000000003,-257.73656558119376
251760.00000000003,-257.7398166334792
251880.00000000003,-257.74308085433427
252000.00000000003,-257.7463126057204
252120.00000000003,-257.7495654827958
252240.00000000003,-257.75281126177043
252360.00000000003,-257.7560599130803
252480.00000000003,-257.7593026872846
252720.00000000003,-257.76253524511947
252840.00000000003,-257.7657785816631
252960.00000000003,-257.76901927834086
253080.00000000003,-257.7722558159896
253200.00000000003,-257.7754946348255
253320.00000000003,-257.7787273208575
253440.00000000003,-257.7819632543324
253560.00000000003,-257.78516679336707
253680.00000000003,-257.7883865879599
253800.00000000003,-257.7916116262236
253920.00000000003,-257.7948256297544
254160.00000000003,-257.79802523619634
254280.00000000003,-257.80122055763906
254400.00000000003,-257.8044264129335
254520.00000000003,-257.8076192251597
254640.00000000003,-257.81082054943136
254760.00000000003,-257.8140347006764
254880.00000000003,-257.81727230957705
255000.00000000003,-257.82046757900963
255120.00000000003,-257.8236690597776
255240.00000000003,-257.8268735195101
255360.00000000003,-257.8300668713584
255600.00000000003,-257.8332719988792
255720.00000000003,-257.8364653614443
255840.00000000003,-257.8396509068801
255960.00000000003,-257.84284070232496
256080.00000000003,-257.8460343750782
256200.00000000003,-257.84922271326656
256320.00000000003,-257.8524210576576
256440.00000000003,-257.8556200142586
256560.00000000003,-257.85882255391425
256680.00000000003,-257.862003614604
256800.00000000003,-257.865190443604
257040.00000000003,-257.8683880244884
257160.00000000003,-257.8715414602555
257280.00000000003,-257.8747022021581
257400.00000000003,-257.8778616441916
257520.00000000003,-257.8810074682585
257640.00000000003,-257.88415532821
257760.00000000003,-257.8873202394363
257880.00000000003,-257.89047603677847
258000.00000000003,-257.8936189493015
258120.00000000003,-257.8967580551312
258240.00000000003,-257.8998779969714
258480.00000000003,-257.9030113911408
258600.00000000003,-257.9061497580853
258720.00000000003,-257.90924646235453
258840.00000000003,-257.91234103394413
258960.00000000003,-257.91543391717056
259080.00000000003,-257.91852107171866
259200.00000000003,-257.9216206445028
259320.00000000003,-257.92472651112206
259440.00000000003,-257.9278335217484
259560.00000000003,-257.9309329956373
259800.00000000003,-257.9340335575497
259920.00000000003,-257.93712010952174
260040.00000000003,-257.9402042497444
260160.00000000003,-257.94328603112774
260280.00000000003,-257.9463632064582
260400.00000000003,-257.94943754927715
260520.00000000003,-257.95251927428666
260640.00000000003,-257.95561211515246
260760.00000000003,-257.95869967513727
260880.00000000003,-257.9617686879602
261000.00000000003,-257.96483974758786
261240.00000000003,-257.9679249726504
261360.00000000003,-257.9709815790292
261480.00000000003,-257.97403513820143
261600.00000000003,-257.9770910130262
261720.00000000003,-257.9801415436347
261840.00000000003,-257.9831843177206
261960.00000000003,-257.9862223482867
262080.00000000003,-257.98925826245744
262200.0,-257.99229779694593
262320.0,-257.995337615242
262440.0,-257.998380406378
262680.0,-258.0014215786078
262800.0,-258.00446228731164
262920.0,-258.00749307667445
263040.0,-258.5185053264966
263160.0,-258.5214167670317
263280.0,-258.5243389746999
263400.0,-258.5272634294366
263520.0,-258.53018631638577
263640.0,-258.53310700812057
263760.0,-258.5360304481992
263880.0,-258.5389498311847
264120.0,-258.54187166904063
264240.0,-258.54477888043675
264360.0,-258.54769387572463
264480.0,-258.5506170918982
264600.0,-258.55353830864425
264720.0,-258.5564401290363
264840.0,-258.5593425914997
264960.0,-258.5622465641844
265080.0,-258.5651425091063
265200.0,-258.568038535082
265320.0,-258.57093230477733
265560.0,-258.573823542462
265680.0,-258.5767245415348
265800.0,-258.5796247010343
265920.0,-258.5824964990722
266040.0,-258.5853669745392
266160.0,-258.5882310469746
266280.0,-258.59110288550403
266400.0,-258.59397766718666
266520.0,-258.5968482947393
266640.0,-258.5997061145508
266760.0,-258.60258085193715
267000.0,-258.60544363629697
267120.0,-258.6083120904206
267240.0,-258.6111733373527
267360.0,-258.61403496914954
267480.0,-258.6168908689793
267600.0,-258.6197472396996
267720.0,-258.6225966874833
267840.0,-258.625444563724
267960.0,-258.6282857578667
268080.0,-258.631137957641
268320.0,-258.63398482504766
268440.0,-258.63684264657087
268560.0,-258.6397354834379
268680.0,-258.64264140725624
268800.0,-258.6455552057996
268920.0,-258.648418290124
269040.0,-258.6512819499196
269160.0,-258.65415347504387
269280.0,-258.6570499064689
269400.0,-258.65995819306534
269520.0,-258.6628781190155
269760.0,-258.66578020430035
269880.0,-258.6686769245268
270000.0,-258.6714372136287
270120.0,-258.67408581816767
270240.0,-258.6767313522467
270360.0,-258.6793648557808
270480.0,-258.6819999494887
270600.0,-258.684637750938
270720.0,-258.68727452985723
270840.0,-258.68990561952955
270960.0,-258.692542313324
271200.0,-258.6951781068291
271320.0,-258.69780965044805
271440.0,-258.7004454172271
271560.0,-258.7030646242308
271680.0,-258.70568844212687
271800.0,-258.7083353494164
271920.0,-258.71100975703104
272040.0,-258.71367203856687
272160.0,-258.7163388151434
272280.0,-258.71900897937354
272400.0,-258.7216788634799
272640.0,-258.72434232193814
272760.0,-258.7270019130553
272880.0,-258.7296640552765
273000.0,-258.73231728742707
273120.0,-258.73498076686536
273240.0,-258.7376358670769
273360.0,-258.74029579739647
273480.0,-258.74294989111274
273600.0,-258.74559814492915
273720.0,-258.74824233211945
273840.0,-258.7508854666168
274080.0,-258.75352917009434
274200.0,-258.7561690870835
274320.0,-258.7588129836743
274440.0,-258.7614583869976
274560.0,-258.7641012312695
274680.0,-258.7667430717611
274800.0,-258.76938585075453
274920.0,-258.77202271334323
275040.0,-258.77466705257666
275160.0,-258.77730526185394
275280.0,-258.77992872346823
275520.0,-258.7825585385954
275640.0,-258.7851865906994
275760.0,-258.7878075184496
275880.0,-258.7904295215186
276000.0,-258.79304516780746
276120.0,-258.7956674846181
276240.0,-258.7982802161518
276360.0,-258.8008922368809
276480.0,-258.8034990862307
276600.0,-258.8060994917834
276840.0,-258.80869291611504
276960.0,-258.81128655607887
277080.0,-258.81388279202326
277200.0,-258.42285425736026
277320.0,-258.425514157344
277440.0,-258.42818411030464
277560.0,-258.4308475294977
277680.0,-258.43350965355273
277800.0,-258.43616598440167
277920.0,-258.4388226066849
278040.0,-258.44147812971835
278280.0,-258.44413694230207
278400.0,-258.4467960333939
